failure_id,transaction_id,failure_reason,failure_time
22990,190603,timeout,2023-06-13 00:16:00
22991,190612,bank_declined,2023-11-18 00:29:00
22992,190623,bank_declined,2023-05-20 00:57:00
22993,190624,network_error,2023-10-11 00:59:00
22994,190632,insufficient_balance,2023-11-28 00:03:00
22995,190639,bank_declined,2023-09-17 00:28:00
22996,190640,network_error,2023-04-10 00:40:00
22997,190646,network_error,2023-05-03 00:46:00
22998,190649,bank_declined,2023-04-25 00:48:00
22999,190659,timeout,2023-08-05 00:31:00
23000,190661,network_error,2023-04-14 00:23:00
23001,190668,network_error,2023-10-05 00:23:00
23002,190678,insufficient_balance,2023-08-08 00:29:00
23003,190680,network_error,2023-10-04 00:14:00
23004,190682,insufficient_balance,2023-03-19 00:27:00
23005,190687,insufficient_balance,2023-10-07 00:25:00
23006,190705,bank_declined,2023-12-13 00:48:00
23007,190710,network_error,2023-08-05 00:32:00
23008,190725,insufficient_balance,2023-07-24 00:15:00
23009,190728,timeout,2023-07-07 00:53:00
23010,190731,network_error,2023-11-24 00:44:00
23011,190732,network_error,2023-02-08 00:36:00
23012,190745,bank_declined,2023-04-27 00:51:00
23013,190762,timeout,2023-10-09 00:10:00
23014,190770,bank_declined,2023-09-20 00:31:00
23015,190784,insufficient_balance,2023-03-17 00:13:00
23016,190794,insufficient_balance,2023-12-22 00:17:00
23017,190799,insufficient_balance,2023-02-18 00:17:00
23018,190809,bank_declined,2023-08-29 00:21:00
23019,190818,network_error,2023-02-17 00:38:00
23020,190822,timeout,2023-03-27 00:07:00
23021,190824,network_error,2023-01-05 00:08:00
23022,190826,network_error,2023-05-19 00:49:00
23023,190832,network_error,2023-04-12 00:02:00
23024,190846,timeout,2023-01-20 00:51:00
23025,190848,bank_declined,2023-08-08 00:47:00
23026,190855,timeout,2023-05-31 00:23:00
23027,190863,network_error,2023-04-27 00:06:00
23028,190871,network_error,2023-08-07 00:13:00
23029,190873,insufficient_balance,2023-06-30 00:45:00
23030,190880,bank_declined,2023-07-09 00:56:00
23031,190896,network_error,2023-11-28 00:20:00
23032,190905,insufficient_balance,2023-03-26 00:24:00
23033,190919,network_error,2023-09-21 00:45:00
23034,190920,insufficient_balance,2023-04-18 00:52:00
23035,190928,network_error,2023-03-15 00:25:00
23036,190938,bank_declined,2023-03-09 00:43:00
23037,190940,insufficient_balance,2023-11-05 00:01:00
23038,190944,insufficient_balance,2023-08-03 00:05:00
23039,190948,insufficient_balance,2023-10-02 00:47:00
23040,190954,bank_declined,2023-05-23 00:55:00
23041,190969,insufficient_balance,2023-03-22 00:24:00
23042,190971,insufficient_balance,2023-03-31 00:41:00
23043,190987,bank_declined,2023-08-18 00:06:00
23044,190995,timeout,2023-06-18 00:50:00
23045,191001,insufficient_balance,2023-02-16 00:27:00
23046,191003,insufficient_balance,2023-04-17 00:42:00
23047,191012,bank_declined,2023-07-27 00:53:00
23048,191017,timeout,2023-11-19 00:36:00
23049,191021,timeout,2023-12-16 00:56:00
23050,191044,timeout,2023-02-19 00:21:00
23051,191067,bank_declined,2023-10-10 00:15:00
23052,191070,bank_declined,2023-09-10 00:19:00
23053,191081,insufficient_balance,2023-04-28 00:18:00
23054,191082,timeout,2023-08-23 00:06:00
23055,191097,network_error,2023-09-08 00:13:00
23056,191103,network_error,2023-02-10 00:22:00
23057,191108,network_error,2023-01-22 00:03:00
23058,191121,insufficient_balance,2023-05-09 00:48:00
23059,191129,bank_declined,2023-06-09 00:27:00
23060,191135,insufficient_balance,2023-04-05 00:42:00
23061,191160,bank_declined,2023-03-22 00:59:00
23062,191162,network_error,2023-05-11 00:50:00
23063,191179,network_error,2023-12-01 00:07:00
23064,191184,bank_declined,2023-07-06 00:02:00
23065,191189,bank_declined,2023-09-27 00:11:00
23066,191197,insufficient_balance,2023-12-27 00:05:00
23067,191201,bank_declined,2023-06-07 00:18:00
23068,191211,bank_declined,2023-11-20 00:25:00
23069,191213,timeout,2023-03-30 00:03:00
23070,191219,insufficient_balance,2023-05-10 00:51:00
23071,191223,insufficient_balance,2023-06-20 00:53:00
23072,191236,timeout,2023-05-02 00:42:00
23073,191239,network_error,2023-08-10 00:35:00
23074,191249,timeout,2023-05-07 00:50:00
23075,191256,bank_declined,2023-10-30 00:11:00
23076,191265,network_error,2023-07-10 00:45:00
23077,191290,bank_declined,2023-03-19 00:54:00
23078,191326,network_error,2023-12-20 00:50:00
23079,191339,bank_declined,2023-09-02 00:31:00
23080,191359,timeout,2023-08-01 00:38:00
23081,191367,timeout,2023-04-20 00:39:00
23082,191369,timeout,2023-03-18 00:03:00
23083,191381,network_error,2023-12-25 00:40:00
23084,191391,network_error,2023-02-17 00:57:00
23085,191407,bank_declined,2023-07-14 00:42:00
23086,191408,timeout,2023-10-12 00:38:00
23087,191435,insufficient_balance,2023-11-03 00:11:00
23088,191461,bank_declined,2023-02-05 00:29:00
23089,191462,timeout,2023-11-23 00:30:00
23090,191469,bank_declined,2023-11-24 00:11:00
23091,191479,network_error,2023-11-30 00:27:00
23092,191483,bank_declined,2023-09-28 00:54:00
23093,191487,insufficient_balance,2023-08-13 00:52:00
23094,191495,insufficient_balance,2023-04-03 00:32:00
23095,191499,insufficient_balance,2023-01-16 00:42:00
23096,191501,timeout,2023-12-07 00:39:00
23097,191505,network_error,2023-03-29 00:19:00
23098,191534,timeout,2023-11-11 00:24:00
23099,191555,bank_declined,2023-02-01 00:53:00
23100,191557,network_error,2023-08-25 00:33:00
23101,191559,insufficient_balance,2023-09-14 00:46:00
23102,191563,network_error,2023-01-01 00:14:00
23103,191568,bank_declined,2023-07-07 00:48:00
23104,191572,insufficient_balance,2023-06-13 00:09:00
23105,191580,bank_declined,2023-01-23 00:41:00
23106,191584,timeout,2023-04-18 00:16:00
23107,191587,insufficient_balance,2023-10-30 00:41:00
23108,191592,bank_declined,2023-01-11 00:32:00
23109,191598,bank_declined,2023-10-03 00:36:00
23110,191616,timeout,2023-04-16 00:20:00
23111,191619,network_error,2023-09-08 00:03:00
23112,191624,network_error,2023-05-22 00:26:00
23113,191625,timeout,2023-08-14 00:47:00
23114,191639,timeout,2023-10-02 00:10:00
23115,191653,insufficient_balance,2023-03-31 00:26:00
23116,191660,timeout,2023-04-27 00:22:00
23117,191662,insufficient_balance,2023-07-31 00:53:00
23118,191665,bank_declined,2023-06-24 00:05:00
23119,191666,timeout,2023-08-28 00:44:00
23120,191677,timeout,2023-04-23 00:43:00
23121,191688,timeout,2023-03-01 00:46:00
23122,191696,insufficient_balance,2023-03-12 00:42:00
23123,191703,network_error,2023-09-01 00:11:00
23124,191707,timeout,2023-10-12 00:14:00
23125,191717,bank_declined,2023-09-17 00:05:00
23126,191720,timeout,2023-02-25 00:22:00
23127,191725,network_error,2023-06-13 00:44:00
23128,191732,network_error,2023-12-23 00:03:00
23129,191733,bank_declined,2023-12-24 00:01:00
23130,191736,insufficient_balance,2023-06-06 00:15:00
23131,191739,timeout,2023-08-16 00:58:00
23132,191765,insufficient_balance,2023-12-18 00:59:00
23133,191784,bank_declined,2023-05-20 00:23:00
23134,191796,network_error,2023-05-25 00:55:00
23135,191803,timeout,2023-04-28 00:40:00
23136,191805,network_error,2023-10-12 00:51:00
23137,191806,timeout,2023-02-15 00:17:00
23138,191808,timeout,2023-04-09 00:53:00
23139,191812,insufficient_balance,2023-10-19 00:55:00
23140,191814,insufficient_balance,2023-07-29 00:09:00
23141,191829,bank_declined,2023-06-24 00:42:00
23142,191841,timeout,2023-03-13 00:01:00
23143,191843,insufficient_balance,2023-12-21 00:08:00
23144,191850,network_error,2023-05-07 00:10:00
23145,191852,timeout,2023-10-09 00:28:00
23146,191879,insufficient_balance,2023-11-23 00:59:00
23147,191935,network_error,2023-01-25 00:34:00
23148,191970,timeout,2023-09-09 00:28:00
23149,191972,insufficient_balance,2023-07-31 00:36:00
23150,191978,timeout,2023-08-15 00:42:00
23151,191980,bank_declined,2023-03-03 00:32:00
23152,191983,network_error,2023-02-26 00:33:00
23153,191997,insufficient_balance,2023-11-11 00:39:00
23154,192015,bank_declined,2023-01-07 00:01:00
23155,192041,network_error,2023-01-30 00:05:00
23156,192050,bank_declined,2023-03-30 00:47:00
23157,192059,timeout,2023-10-17 00:11:00
23158,192070,insufficient_balance,2023-05-30 00:19:00
23159,192089,timeout,2023-10-17 00:18:00
23160,192092,network_error,2023-09-13 00:23:00
23161,192119,bank_declined,2023-02-20 00:48:00
23162,192123,network_error,2023-10-13 00:01:00
23163,192130,network_error,2023-08-26 00:43:00
23164,192137,insufficient_balance,2023-06-21 00:34:00
23165,192138,timeout,2023-05-23 00:56:00
23166,192144,bank_declined,2023-10-02 00:57:00
23167,192148,timeout,2023-11-27 00:44:00
23168,192158,timeout,2023-06-05 00:36:00
23169,192160,network_error,2023-08-04 00:03:00
23170,192174,timeout,2023-05-28 00:32:00
23171,192176,network_error,2023-10-31 00:19:00
23172,192182,bank_declined,2023-05-17 00:17:00
23173,192188,timeout,2023-09-04 00:44:00
23174,192210,insufficient_balance,2023-10-16 00:59:00
23175,192215,timeout,2023-02-18 00:54:00
23176,192220,insufficient_balance,2023-01-29 00:23:00
23177,192225,network_error,2023-11-22 00:00:00
23178,192242,network_error,2023-06-13 00:57:00
23179,192249,network_error,2023-08-16 00:02:00
23180,192250,insufficient_balance,2023-07-14 00:31:00
23181,192254,insufficient_balance,2023-06-20 00:32:00
23182,192256,insufficient_balance,2023-11-15 00:41:00
23183,192257,timeout,2023-02-23 00:19:00
23184,192259,bank_declined,2023-04-30 00:10:00
23185,192269,timeout,2023-02-08 00:39:00
23186,192271,bank_declined,2023-07-22 00:58:00
23187,192285,insufficient_balance,2023-06-15 00:36:00
23188,192299,insufficient_balance,2023-10-31 00:12:00
23189,192307,network_error,2023-05-10 00:44:00
23190,192338,bank_declined,2023-02-18 00:18:00
23191,192345,insufficient_balance,2023-03-12 00:59:00
23192,192346,insufficient_balance,2023-09-12 00:49:00
23193,192352,bank_declined,2023-09-14 00:54:00
23194,192353,insufficient_balance,2023-04-19 00:43:00
23195,192356,bank_declined,2023-08-23 00:44:00
23196,192360,bank_declined,2023-12-30 00:22:00
23197,192382,insufficient_balance,2023-06-20 00:08:00
23198,192390,insufficient_balance,2023-01-10 00:00:00
23199,192405,timeout,2023-06-16 00:16:00
23200,192408,timeout,2023-04-01 00:07:00
23201,192427,bank_declined,2023-04-02 00:17:00
23202,192448,timeout,2023-11-30 00:08:00
23203,192450,network_error,2023-01-30 00:02:00
23204,192451,network_error,2023-11-24 00:11:00
23205,192459,network_error,2023-01-29 00:20:00
23206,192461,network_error,2023-04-11 00:49:00
23207,192483,bank_declined,2023-08-13 00:41:00
23208,192489,timeout,2023-11-24 00:19:00
23209,192494,network_error,2023-10-26 00:29:00
23210,192498,network_error,2023-07-31 00:05:00
23211,192513,network_error,2023-07-08 00:03:00
23212,192514,bank_declined,2023-07-20 00:06:00
23213,192517,insufficient_balance,2023-04-18 00:47:00
23214,192523,network_error,2023-05-31 00:18:00
23215,192566,timeout,2023-12-01 00:37:00
23216,192572,network_error,2023-09-09 00:48:00
23217,192576,timeout,2023-02-12 00:48:00
23218,192597,network_error,2023-05-20 00:41:00
23219,192598,network_error,2023-07-23 00:38:00
23220,192603,network_error,2023-12-21 00:32:00
23221,192609,insufficient_balance,2023-01-08 00:28:00
23222,192610,insufficient_balance,2023-04-27 00:55:00
23223,192626,bank_declined,2023-11-02 00:28:00
23224,192630,timeout,2023-01-15 00:46:00
23225,192634,bank_declined,2023-10-01 00:19:00
23226,192637,insufficient_balance,2023-10-09 00:24:00
23227,192638,bank_declined,2023-08-02 00:37:00
23228,192643,timeout,2023-07-10 00:54:00
23229,192659,bank_declined,2023-12-01 00:37:00
23230,192666,insufficient_balance,2023-09-03 00:12:00
23231,192669,network_error,2023-01-10 00:58:00
23232,192674,timeout,2023-04-13 00:09:00
23233,192681,network_error,2023-11-07 00:08:00
23234,192682,timeout,2023-06-07 00:11:00
23235,192700,network_error,2023-03-24 00:40:00
23236,192709,network_error,2023-02-13 00:52:00
23237,192716,network_error,2023-09-16 00:23:00
23238,192732,timeout,2023-03-11 00:07:00
23239,192742,bank_declined,2023-05-27 00:49:00
23240,192745,bank_declined,2023-09-14 00:38:00
23241,192747,network_error,2023-03-26 00:22:00
23242,192758,insufficient_balance,2023-11-30 00:26:00
23243,192762,network_error,2023-04-16 00:55:00
23244,192765,insufficient_balance,2023-07-26 00:22:00
23245,192767,bank_declined,2023-01-29 00:08:00
23246,192777,timeout,2023-01-06 00:30:00
23247,192789,bank_declined,2023-03-27 00:47:00
23248,192796,timeout,2023-02-25 00:24:00
23249,192819,bank_declined,2023-08-02 00:58:00
23250,192821,network_error,2023-11-24 00:48:00
23251,192825,network_error,2023-05-27 00:24:00
23252,192830,insufficient_balance,2023-11-08 00:55:00
23253,192859,bank_declined,2023-01-09 00:46:00
23254,192860,timeout,2023-12-15 00:10:00
23255,192861,timeout,2023-07-21 00:09:00
23256,192870,network_error,2023-06-27 00:24:00
23257,192878,insufficient_balance,2023-07-26 00:08:00
23258,192894,network_error,2023-07-30 00:33:00
23259,192898,insufficient_balance,2023-10-12 00:05:00
23260,192900,bank_declined,2023-02-24 00:10:00
23261,192921,timeout,2023-08-13 00:34:00
23262,192925,insufficient_balance,2023-10-26 00:31:00
23263,192927,bank_declined,2023-11-17 00:51:00
23264,192937,timeout,2023-08-09 00:55:00
23265,192941,network_error,2023-02-13 00:03:00
23266,192942,insufficient_balance,2023-04-12 00:00:00
23267,192946,bank_declined,2023-03-13 00:48:00
23268,192951,insufficient_balance,2023-03-27 00:41:00
23269,192953,timeout,2023-07-08 00:47:00
23270,192955,network_error,2023-08-02 00:31:00
23271,192958,bank_declined,2023-01-18 00:21:00
23272,192974,timeout,2023-07-26 00:48:00
23273,192991,bank_declined,2023-10-03 00:56:00
23274,193005,network_error,2023-12-15 00:02:00
23275,193020,network_error,2023-01-02 00:49:00
23276,193021,network_error,2023-01-07 00:24:00
23277,193029,bank_declined,2023-10-31 00:34:00
23278,193038,bank_declined,2023-03-13 00:48:00
23279,193042,timeout,2023-09-20 00:03:00
23280,193046,network_error,2023-10-11 00:00:00
23281,193047,timeout,2023-01-05 00:25:00
23282,193053,network_error,2023-04-02 00:51:00
23283,193056,timeout,2023-04-24 00:44:00
23284,193059,bank_declined,2023-04-18 00:35:00
23285,193073,network_error,2023-11-11 00:06:00
23286,193078,timeout,2023-06-22 00:35:00
23287,193080,insufficient_balance,2023-08-07 00:55:00
23288,193094,network_error,2023-08-31 00:05:00
23289,193096,insufficient_balance,2023-11-06 00:17:00
23290,193098,insufficient_balance,2023-05-16 00:50:00
23291,193109,insufficient_balance,2023-05-17 00:41:00
23292,193144,bank_declined,2023-05-17 00:19:00
23293,193148,timeout,2023-08-13 00:09:00
23294,193153,bank_declined,2023-11-22 00:07:00
23295,193174,timeout,2023-02-28 00:03:00
23296,193176,network_error,2023-02-15 00:00:00
23297,193187,bank_declined,2023-01-06 00:22:00
23298,193192,insufficient_balance,2023-02-10 00:55:00
23299,193202,network_error,2023-03-24 00:37:00
23300,193220,timeout,2023-03-20 00:35:00
23301,193227,bank_declined,2023-08-20 00:07:00
23302,193228,timeout,2023-02-19 00:23:00
23303,193249,insufficient_balance,2023-02-20 00:51:00
23304,193251,bank_declined,2023-12-12 00:53:00
23305,193271,timeout,2023-05-26 00:47:00
23306,193277,network_error,2023-01-17 00:58:00
23307,193286,insufficient_balance,2023-05-28 00:53:00
23308,193291,insufficient_balance,2023-03-18 00:49:00
23309,193296,insufficient_balance,2023-03-20 00:30:00
23310,193305,bank_declined,2023-08-01 00:48:00
23311,193310,bank_declined,2023-11-13 00:06:00
23312,193313,bank_declined,2023-11-06 00:08:00
23313,193318,network_error,2023-08-29 00:26:00
23314,193320,insufficient_balance,2023-04-14 00:59:00
23315,193324,network_error,2023-05-12 00:05:00
23316,193344,insufficient_balance,2023-10-11 00:53:00
23317,193356,network_error,2023-05-10 00:46:00
23318,193357,timeout,2023-01-14 00:49:00
23319,193364,timeout,2023-12-10 00:08:00
23320,193367,network_error,2023-07-14 00:29:00
23321,193373,network_error,2023-12-14 00:17:00
23322,193382,insufficient_balance,2023-06-19 00:23:00
23323,193389,insufficient_balance,2023-11-24 00:39:00
23324,193409,bank_declined,2023-08-02 00:01:00
23325,193422,timeout,2023-07-03 00:28:00
23326,193427,timeout,2023-10-06 00:36:00
23327,193444,bank_declined,2023-05-15 00:00:00
23328,193449,timeout,2023-09-03 00:28:00
23329,193451,bank_declined,2023-01-03 00:58:00
23330,193461,timeout,2023-03-06 00:05:00
23331,193468,insufficient_balance,2023-08-11 00:35:00
23332,193506,network_error,2023-11-23 00:49:00
23333,193517,network_error,2023-12-09 00:31:00
23334,193526,network_error,2023-10-31 00:13:00
23335,193543,network_error,2023-05-03 00:44:00
23336,193544,network_error,2023-03-28 00:38:00
23337,193545,insufficient_balance,2023-11-23 00:20:00
23338,193565,bank_declined,2023-02-19 00:26:00
23339,193576,insufficient_balance,2023-01-31 00:45:00
23340,193581,bank_declined,2023-07-05 00:51:00
23341,193585,network_error,2023-12-09 00:44:00
23342,193587,insufficient_balance,2023-09-30 00:48:00
23343,193592,bank_declined,2023-02-13 00:33:00
23344,193601,insufficient_balance,2023-10-03 00:28:00
23345,193615,network_error,2023-02-16 00:45:00
23346,193621,network_error,2023-06-12 00:58:00
23347,193638,bank_declined,2023-04-09 00:46:00
23348,193640,bank_declined,2023-04-19 00:57:00
23349,193655,insufficient_balance,2023-03-22 00:10:00
23350,193666,network_error,2023-07-21 00:16:00
23351,193667,network_error,2023-05-19 00:23:00
23352,193668,insufficient_balance,2023-12-28 00:03:00
23353,193675,network_error,2023-06-05 00:56:00
23354,193679,bank_declined,2023-06-23 00:05:00
23355,193681,network_error,2023-09-25 00:31:00
23356,193684,timeout,2023-10-08 00:12:00
23357,193693,insufficient_balance,2023-10-31 00:06:00
23358,193694,bank_declined,2023-01-16 00:27:00
23359,193697,bank_declined,2023-12-01 00:12:00
23360,193738,insufficient_balance,2023-11-29 00:00:00
23361,193752,timeout,2023-05-19 00:25:00
23362,193763,insufficient_balance,2023-08-10 00:31:00
23363,193766,insufficient_balance,2023-03-15 00:36:00
23364,193772,network_error,2023-04-16 00:42:00
23365,193787,timeout,2023-09-16 00:38:00
23366,193789,bank_declined,2023-03-12 00:44:00
23367,193801,timeout,2023-07-21 00:32:00
23368,193806,bank_declined,2023-03-01 00:42:00
23369,193818,bank_declined,2023-11-18 00:53:00
23370,193828,bank_declined,2023-10-30 00:34:00
23371,193840,insufficient_balance,2023-02-20 00:40:00
23372,193843,network_error,2023-06-01 00:59:00
23373,193867,bank_declined,2023-11-07 00:17:00
23374,193889,timeout,2023-10-13 00:01:00
23375,193892,insufficient_balance,2023-06-30 00:31:00
23376,193902,network_error,2023-04-03 00:11:00
23377,193943,bank_declined,2023-01-20 00:07:00
23378,193944,network_error,2023-06-07 00:41:00
23379,193953,network_error,2023-10-23 00:24:00
23380,193960,bank_declined,2023-10-14 00:06:00
23381,193971,network_error,2023-04-14 00:03:00
23382,193982,network_error,2023-02-15 00:01:00
23383,193991,insufficient_balance,2023-08-06 00:23:00
23384,193994,insufficient_balance,2023-08-21 00:06:00
23385,193997,bank_declined,2023-05-02 00:15:00
23386,193999,timeout,2023-04-10 00:39:00
23387,194005,network_error,2023-01-05 00:19:00
23388,194006,timeout,2023-04-14 00:51:00
23389,194024,bank_declined,2023-12-03 00:24:00
23390,194050,insufficient_balance,2023-11-30 00:35:00
23391,194059,insufficient_balance,2023-07-03 00:53:00
23392,194072,timeout,2023-07-10 00:57:00
23393,194078,bank_declined,2023-09-29 00:38:00
23394,194082,network_error,2023-09-18 00:27:00
23395,194084,insufficient_balance,2023-06-07 00:02:00
23396,194085,bank_declined,2023-12-24 00:36:00
23397,194095,bank_declined,2023-04-17 00:36:00
23398,194096,insufficient_balance,2023-04-29 00:44:00
23399,194117,network_error,2023-06-27 00:45:00
23400,194132,insufficient_balance,2023-08-02 00:01:00
23401,194134,network_error,2023-06-25 00:15:00
23402,194144,network_error,2023-08-19 00:42:00
23403,194145,bank_declined,2023-12-13 00:53:00
23404,194146,bank_declined,2023-03-12 00:11:00
23405,194149,timeout,2023-09-24 00:57:00
23406,194153,insufficient_balance,2023-10-26 00:56:00
23407,194156,insufficient_balance,2023-02-13 00:24:00
23408,194165,network_error,2023-12-20 00:54:00
23409,194170,bank_declined,2023-08-17 00:10:00
23410,194173,network_error,2023-11-24 00:44:00
23411,194189,timeout,2023-02-05 00:07:00
23412,194192,insufficient_balance,2023-03-07 00:44:00
23413,194193,timeout,2023-09-11 00:37:00
23414,194195,bank_declined,2023-07-13 00:18:00
23415,194239,bank_declined,2023-02-05 00:37:00
23416,194249,bank_declined,2023-02-19 00:16:00
23417,194253,network_error,2023-08-02 00:30:00
23418,194257,insufficient_balance,2023-11-30 00:12:00
23419,194261,timeout,2023-11-05 00:17:00
23420,194265,timeout,2023-12-25 00:45:00
23421,194271,bank_declined,2023-02-16 00:01:00
23422,194275,network_error,2023-04-13 00:09:00
23423,194277,timeout,2023-12-03 00:08:00
23424,194278,timeout,2023-05-24 00:35:00
23425,194297,timeout,2023-04-02 00:43:00
23426,194303,network_error,2023-06-28 00:35:00
23427,194305,insufficient_balance,2023-12-11 00:51:00
23428,194307,insufficient_balance,2023-09-09 00:50:00
23429,194312,bank_declined,2023-05-17 00:25:00
23430,194319,timeout,2023-03-03 00:05:00
23431,194322,bank_declined,2023-10-02 00:45:00
23432,194326,bank_declined,2023-03-19 00:17:00
23433,194327,bank_declined,2023-06-13 00:30:00
23434,194344,timeout,2023-12-04 00:02:00
23435,194375,insufficient_balance,2023-10-15 00:59:00
23436,194391,network_error,2023-08-24 00:22:00
23437,194396,bank_declined,2023-10-08 00:04:00
23438,194399,network_error,2023-09-02 00:57:00
23439,194412,timeout,2023-02-18 00:11:00
23440,194416,bank_declined,2023-01-31 00:05:00
23441,194423,bank_declined,2023-01-15 00:45:00
23442,194426,insufficient_balance,2023-11-05 00:57:00
23443,194430,bank_declined,2023-10-25 00:32:00
23444,194432,timeout,2023-06-04 00:56:00
23445,194435,insufficient_balance,2023-03-01 00:19:00
23446,194439,insufficient_balance,2023-12-05 00:00:00
23447,194447,bank_declined,2023-05-08 00:16:00
23448,194456,bank_declined,2023-03-11 00:40:00
23449,194457,bank_declined,2023-10-30 00:01:00
23450,194461,insufficient_balance,2023-12-30 00:49:00
23451,194477,bank_declined,2023-06-27 00:12:00
23452,194480,network_error,2023-03-24 00:18:00
23453,194493,bank_declined,2023-05-11 00:37:00
23454,194516,timeout,2023-08-14 00:31:00
23455,194524,insufficient_balance,2023-01-04 00:16:00
23456,194526,timeout,2023-02-12 00:42:00
23457,194532,bank_declined,2023-03-29 00:03:00
23458,194535,network_error,2023-02-11 00:16:00
23459,194541,timeout,2023-11-25 00:51:00
23460,194571,bank_declined,2023-01-01 00:47:00
23461,194579,bank_declined,2023-04-12 00:38:00
23462,194580,bank_declined,2023-04-26 00:11:00
23463,194581,bank_declined,2023-08-25 00:07:00
23464,194602,network_error,2023-07-07 00:41:00
23465,194626,bank_declined,2023-05-20 00:02:00
23466,194642,insufficient_balance,2023-06-24 00:58:00
23467,194680,network_error,2023-10-07 00:23:00
23468,194685,timeout,2023-02-25 00:09:00
23469,194686,network_error,2023-09-30 00:51:00
23470,194701,insufficient_balance,2023-03-19 00:26:00
23471,194705,bank_declined,2023-08-05 00:17:00
23472,194708,timeout,2023-07-20 00:01:00
23473,194709,bank_declined,2023-01-26 00:05:00
23474,194713,bank_declined,2023-12-08 00:52:00
23475,194720,network_error,2023-08-02 00:02:00
23476,194736,bank_declined,2023-05-12 00:37:00
23477,194755,network_error,2023-10-17 00:02:00
23478,194768,insufficient_balance,2023-10-04 00:27:00
23479,194770,bank_declined,2023-07-15 00:07:00
23480,194778,timeout,2023-06-04 00:04:00
23481,194788,network_error,2023-03-14 00:25:00
23482,194800,timeout,2023-11-09 00:11:00
23483,194801,timeout,2023-01-16 00:04:00
23484,194810,timeout,2023-09-16 00:41:00
23485,194815,insufficient_balance,2023-08-10 00:35:00
23486,194824,network_error,2023-06-06 00:07:00
23487,194838,timeout,2023-03-04 00:09:00
23488,194855,insufficient_balance,2023-08-01 00:28:00
23489,194858,network_error,2023-04-08 00:08:00
23490,194861,network_error,2023-01-20 00:05:00
23491,194877,network_error,2023-08-25 00:34:00
23492,194886,insufficient_balance,2023-10-01 00:38:00
23493,194889,timeout,2023-10-02 00:45:00
23494,194890,network_error,2023-01-06 00:11:00
23495,194892,timeout,2023-09-02 00:54:00
23496,194896,bank_declined,2023-12-18 00:24:00
23497,194897,timeout,2023-01-13 00:07:00
23498,194904,timeout,2023-12-10 00:14:00
23499,194918,network_error,2023-08-02 00:58:00
23500,194919,bank_declined,2023-11-21 00:20:00
23501,194921,bank_declined,2023-02-20 00:30:00
23502,194926,network_error,2023-10-05 00:29:00
23503,194929,network_error,2023-05-28 00:07:00
23504,194933,timeout,2023-03-17 00:57:00
23505,194935,insufficient_balance,2023-08-15 00:50:00
23506,194938,network_error,2023-05-10 00:02:00
23507,194958,network_error,2023-05-12 00:39:00
23508,194965,timeout,2023-10-11 00:29:00
23509,194968,network_error,2023-12-20 00:29:00
23510,194972,insufficient_balance,2023-04-07 00:14:00
23511,194978,network_error,2023-03-12 00:40:00
23512,194983,bank_declined,2023-04-11 00:52:00
23513,194991,timeout,2023-07-04 00:08:00
23514,194998,timeout,2023-05-08 00:23:00
23515,195007,insufficient_balance,2023-01-20 00:52:00
23516,195008,network_error,2023-04-15 00:43:00
23517,195009,bank_declined,2023-02-13 00:30:00
23518,195011,insufficient_balance,2023-02-21 00:06:00
23519,195048,bank_declined,2023-10-29 00:25:00
23520,195062,bank_declined,2023-01-27 00:09:00
23521,195063,bank_declined,2023-07-30 00:57:00
23522,195065,network_error,2023-09-16 00:17:00
23523,195083,bank_declined,2023-02-14 00:43:00
23524,195086,timeout,2023-11-03 00:53:00
23525,195120,network_error,2023-12-26 00:33:00
23526,195154,timeout,2023-12-15 00:31:00
23527,195161,bank_declined,2023-05-15 00:44:00
23528,195166,timeout,2023-01-21 00:24:00
23529,195172,network_error,2023-12-27 00:31:00
23530,195198,timeout,2023-01-25 00:22:00
23531,195200,network_error,2023-08-12 00:18:00
23532,195212,insufficient_balance,2023-08-11 00:00:00
23533,195222,network_error,2023-09-26 00:35:00
23534,195232,network_error,2023-04-03 00:12:00
23535,195234,insufficient_balance,2023-03-18 00:11:00
23536,195236,bank_declined,2023-11-26 00:27:00
23537,195242,insufficient_balance,2023-09-20 00:50:00
23538,195252,network_error,2023-10-31 00:40:00
23539,195255,network_error,2023-05-02 00:15:00
23540,195256,bank_declined,2023-10-09 00:24:00
23541,195266,network_error,2023-03-16 00:43:00
23542,195269,network_error,2023-08-07 00:54:00
23543,195270,insufficient_balance,2023-10-31 00:09:00
23544,195272,network_error,2023-05-01 00:04:00
23545,195275,bank_declined,2023-03-22 00:31:00
23546,195290,network_error,2023-06-09 00:13:00
23547,195291,network_error,2023-03-02 00:40:00
23548,195300,timeout,2023-04-18 00:49:00
23549,195310,network_error,2023-11-07 00:35:00
23550,195336,timeout,2023-11-09 00:44:00
23551,195337,network_error,2023-11-05 00:21:00
23552,195339,bank_declined,2023-07-29 00:01:00
23553,195347,timeout,2023-03-02 00:20:00
23554,195361,network_error,2023-01-24 00:06:00
23555,195364,timeout,2023-09-21 00:22:00
23556,195367,timeout,2023-07-05 00:27:00
23557,195374,bank_declined,2023-06-13 00:08:00
23558,195375,network_error,2023-05-26 00:51:00
23559,195385,bank_declined,2023-10-06 00:44:00
23560,195389,insufficient_balance,2023-06-05 00:21:00
23561,195390,bank_declined,2023-01-21 00:09:00
