user_id,signup_date,country,city,acquisition_channel
7210,2022-12-03,India,Jammu,organic
7211,2023-08-22,India,Pune,ads
7212,2022-05-22,India,Jammu,ads
7213,2022-11-13,India,Mumbai,ads
7214,2023-12-12,India,Jammu,ads
7215,2023-07-12,India,Jammu,ads
7216,2024-03-10,India,Delhi,referral
7217,2023-06-11,India,Mumbai,ads
7218,2023-07-10,India,Jammu,referral
7219,2023-02-05,India,Indore,referral
7220,2023-11-12,India,Mumbai,referral
7221,2022-11-06,India,Delhi,ads
7222,2023-05-10,India,Pune,organic
7223,2023-07-10,India,Jammu,ads
7224,2023-09-02,India,Indore,ads
7225,2024-02-12,India,Delhi,referral
7226,2022-04-19,India,Mumbai,ads
7227,2024-03-05,India,Jammu,referral
7228,2023-01-07,India,Delhi,organic
7229,2024-05-04,India,Delhi,ads
7230,2023-09-08,India,Indore,ads
7231,2024-02-07,India,Pune,organic
7232,2024-06-09,India,Pune,organic
7233,2022-07-25,India,Pune,organic
7234,2024-04-26,India,Mumbai,ads
7235,2022-02-12,India,Delhi,ads
7236,2024-05-14,India,Mumbai,ads
7237,2022-09-02,India,Delhi,ads
7238,2022-10-14,India,Indore,ads
7239,2022-12-21,India,Indore,ads
7240,2024-02-24,India,Mumbai,ads
7241,2023-04-21,India,Mumbai,organic
7242,2022-03-24,India,Indore,organic
7243,2022-04-20,India,Jammu,ads
7244,2022-07-09,India,Pune,organic
7245,2024-03-10,India,Pune,organic
7246,2022-09-08,India,Indore,organic
7247,2023-12-25,India,Pune,organic
7248,2022-10-18,India,Jammu,ads
7249,2023-10-07,India,Jammu,ads
7250,2022-07-20,India,Delhi,ads
7251,2024-03-07,India,Mumbai,ads
7252,2022-11-22,India,Pune,organic
7253,2023-05-26,India,Jammu,referral
7254,2023-02-13,India,Mumbai,ads
7255,2023-08-30,India,Mumbai,organic
7256,2024-02-29,India,Delhi,referral
7257,2024-04-16,India,Mumbai,ads
7258,2023-05-23,India,Mumbai,referral
7259,2024-01-01,India,Indore,ads
7260,2023-08-24,India,Delhi,referral
7261,2022-03-13,India,Delhi,ads
7262,2022-09-04,India,Pune,ads
7263,2023-10-03,India,Mumbai,organic
7264,2023-12-25,India,Pune,referral
7265,2024-05-04,India,Jammu,ads
7266,2023-08-31,India,Mumbai,organic
7267,2023-08-10,India,Jammu,organic
7268,2023-07-20,India,Indore,ads
7269,2022-12-10,India,Mumbai,ads
7270,2022-02-23,India,Pune,ads
7271,2023-12-31,India,Pune,ads
7272,2023-06-12,India,Mumbai,organic
7273,2023-09-03,India,Pune,referral
7274,2023-06-16,India,Mumbai,organic
7275,2023-07-12,India,Delhi,referral
7276,2022-07-12,India,Pune,ads
7277,2024-06-13,India,Mumbai,ads
7278,2022-02-27,India,Mumbai,referral
7279,2023-03-13,India,Pune,referral
7280,2022-04-21,India,Delhi,ads
7281,2022-05-09,India,Pune,ads
7282,2024-04-28,India,Mumbai,referral
7283,2023-12-07,India,Delhi,ads
7284,2024-05-01,India,Jammu,ads
7285,2022-11-22,India,Indore,organic
7286,2022-01-08,India,Pune,referral
7287,2022-01-29,India,Mumbai,organic
7288,2022-04-22,India,Delhi,organic
7289,2023-11-04,India,Delhi,ads
7290,2022-05-11,India,Jammu,organic
7291,2022-07-07,India,Pune,ads
7292,2023-11-06,India,Delhi,referral
7293,2023-12-10,India,Jammu,ads
7294,2023-04-20,India,Mumbai,organic
7295,2022-12-30,India,Jammu,referral
7296,2022-07-23,India,Pune,ads
7297,2022-07-31,India,Jammu,referral
7298,2023-09-13,India,Delhi,ads
7299,2022-10-03,India,Delhi,ads
7300,2022-03-14,India,Indore,ads
7301,2023-11-10,India,Jammu,referral
7302,2024-02-11,India,Mumbai,referral
7303,2022-08-31,India,Pune,ads
7304,2024-02-26,India,Indore,ads
7305,2022-04-12,India,Jammu,referral
7306,2023-11-16,India,Mumbai,ads
7307,2022-06-20,India,Indore,organic
7308,2023-10-15,India,Delhi,organic
7309,2022-07-07,India,Pune,referral
7310,2023-03-17,India,Jammu,organic
7311,2022-03-27,India,Mumbai,ads
7312,2023-04-21,India,Delhi,referral
7313,2022-02-21,India,Indore,ads
7314,2022-04-21,India,Pune,ads
7315,2024-05-26,India,Indore,ads
7316,2024-05-03,India,Indore,referral
7317,2022-02-12,India,Mumbai,organic
7318,2022-07-30,India,Delhi,ads
7319,2022-07-19,India,Jammu,organic
7320,2024-03-20,India,Mumbai,ads
7321,2024-05-07,India,Pune,referral
7322,2024-01-22,India,Indore,ads
7323,2023-09-19,India,Pune,organic
7324,2022-01-26,India,Mumbai,organic
7325,2022-10-26,India,Mumbai,ads
7326,2022-03-18,India,Jammu,referral
7327,2022-05-17,India,Indore,ads
7328,2022-01-20,India,Mumbai,organic
7329,2023-03-16,India,Pune,organic
7330,2022-07-30,India,Jammu,organic
7331,2024-01-22,India,Pune,ads
7332,2023-07-05,India,Indore,referral
7333,2023-03-11,India,Jammu,ads
7334,2024-02-19,India,Jammu,organic
7335,2022-07-26,India,Jammu,organic
7336,2023-03-15,India,Delhi,referral
7337,2024-02-18,India,Jammu,organic
7338,2023-10-28,India,Pune,ads
7339,2022-02-11,India,Pune,referral
7340,2023-02-15,India,Indore,ads
7341,2023-06-07,India,Mumbai,ads
7342,2024-03-16,India,Mumbai,referral
7343,2023-09-02,India,Delhi,organic
7344,2023-03-03,India,Jammu,ads
7345,2022-10-02,India,Delhi,organic
7346,2023-03-24,India,Indore,ads
7347,2024-06-02,India,Indore,ads
7348,2024-01-12,India,Mumbai,ads
7349,2023-01-04,India,Indore,organic
7350,2022-08-08,India,Jammu,organic
7351,2023-07-31,India,Pune,organic
7352,2024-05-16,India,Indore,ads
7353,2022-08-20,India,Delhi,organic
7354,2022-11-24,India,Jammu,ads
7355,2023-03-19,India,Indore,organic
7356,2022-02-21,India,Indore,referral
7357,2024-06-04,India,Jammu,ads
7358,2023-01-11,India,Indore,organic
7359,2022-09-20,India,Pune,referral
7360,2022-09-24,India,Mumbai,ads
7361,2022-12-25,India,Jammu,organic
7362,2022-11-13,India,Delhi,organic
7363,2022-11-20,India,Indore,ads
7364,2023-10-28,India,Mumbai,organic
7365,2024-05-19,India,Delhi,organic
7366,2024-05-27,India,Delhi,ads
7367,2023-10-14,India,Pune,ads
7368,2023-07-17,India,Mumbai,referral
7369,2023-09-21,India,Jammu,organic
7370,2023-02-25,India,Mumbai,ads
7371,2022-02-15,India,Mumbai,ads
7372,2024-03-31,India,Delhi,organic
7373,2023-08-23,India,Pune,ads
7374,2023-12-21,India,Pune,ads
7375,2024-06-07,India,Mumbai,organic
7376,2022-09-26,India,Mumbai,organic
7377,2023-08-24,India,Indore,ads
7378,2023-01-16,India,Delhi,ads
7379,2022-04-28,India,Jammu,ads
7380,2023-07-20,India,Jammu,ads
7381,2022-04-26,India,Pune,ads
7382,2023-09-22,India,Delhi,ads
7383,2022-09-17,India,Pune,ads
7384,2022-03-16,India,Jammu,ads
7385,2023-04-25,India,Mumbai,referral
7386,2022-11-01,India,Delhi,ads
7387,2022-01-07,India,Delhi,ads
7388,2023-01-01,India,Indore,ads
7389,2023-09-26,India,Mumbai,ads
7390,2023-06-07,India,Mumbai,referral
7391,2022-12-14,India,Pune,ads
7392,2023-03-14,India,Delhi,referral
7393,2022-08-03,India,Pune,ads
7394,2023-03-05,India,Mumbai,referral
7395,2024-03-01,India,Indore,ads
7396,2023-05-13,India,Delhi,ads
7397,2023-06-24,India,Mumbai,ads
7398,2024-01-17,India,Indore,ads
7399,2023-01-02,India,Jammu,organic
7400,2022-11-09,India,Mumbai,ads
7401,2023-06-22,India,Jammu,organic
7402,2022-02-23,India,Pune,ads
7403,2023-06-25,India,Jammu,ads
7404,2023-04-12,India,Mumbai,ads
7405,2024-05-14,India,Jammu,organic
7406,2022-06-13,India,Delhi,ads
7407,2024-02-21,India,Mumbai,ads
7408,2022-11-30,India,Indore,ads
7409,2023-07-01,India,Jammu,referral
7410,2024-03-08,India,Delhi,organic
7411,2022-12-14,India,Pune,ads
7412,2022-09-30,India,Pune,ads
7413,2023-12-21,India,Jammu,ads
7414,2024-01-20,India,Pune,ads
7415,2023-02-18,India,Indore,organic
7416,2023-05-15,India,Mumbai,ads
7417,2022-04-03,India,Delhi,ads
7418,2023-11-16,India,Jammu,organic
7419,2022-03-20,India,Pune,ads
7420,2023-09-14,India,Mumbai,ads
7421,2022-08-05,India,Indore,ads
7422,2022-12-24,India,Pune,ads
7423,2023-09-10,India,Pune,referral
7424,2023-05-22,India,Delhi,organic
7425,2023-07-13,India,Indore,ads
7426,2022-06-30,India,Indore,ads
7427,2023-07-30,India,Jammu,ads
7428,2022-09-03,India,Delhi,ads
7429,2022-09-01,India,Jammu,referral
7430,2023-05-21,India,Delhi,ads
7431,2023-02-26,India,Indore,referral
7432,2022-11-16,India,Delhi,organic
7433,2022-03-28,India,Delhi,referral
7434,2022-08-05,India,Delhi,organic
7435,2023-05-05,India,Mumbai,organic
7436,2023-06-03,India,Mumbai,organic
7437,2022-10-05,India,Indore,referral
7438,2024-04-28,India,Delhi,ads
7439,2023-12-23,India,Indore,referral
7440,2022-06-18,India,Mumbai,organic
7441,2022-11-26,India,Delhi,ads
7442,2023-10-12,India,Jammu,referral
7443,2023-03-17,India,Mumbai,referral
7444,2023-01-26,India,Mumbai,organic
7445,2023-05-11,India,Mumbai,ads
7446,2023-01-16,India,Delhi,referral
7447,2022-11-02,India,Pune,organic
7448,2024-01-12,India,Jammu,organic
7449,2024-03-30,India,Jammu,referral
7450,2023-11-04,India,Indore,ads
7451,2023-05-28,India,Delhi,ads
7452,2024-01-18,India,Mumbai,organic
7453,2022-07-07,India,Pune,ads
7454,2023-05-31,India,Delhi,organic
7455,2023-10-06,India,Delhi,ads
7456,2023-03-03,India,Pune,ads
7457,2023-05-17,India,Mumbai,ads
7458,2023-12-31,India,Delhi,ads
7459,2022-09-17,India,Jammu,ads
7460,2023-05-28,India,Jammu,ads
7461,2022-03-12,India,Pune,ads
7462,2023-04-23,India,Mumbai,organic
7463,2022-06-27,India,Pune,referral
7464,2023-04-02,India,Delhi,ads
7465,2022-07-08,India,Jammu,organic
7466,2022-10-18,India,Indore,ads
7467,2023-06-04,India,Pune,ads
7468,2024-02-04,India,Indore,referral
7469,2022-10-19,India,Indore,ads
7470,2024-01-26,India,Jammu,ads
7471,2023-09-27,India,Pune,ads
7472,2024-03-21,India,Indore,referral
7473,2022-10-10,India,Delhi,ads
7474,2023-06-28,India,Mumbai,organic
7475,2024-04-25,India,Mumbai,ads
7476,2023-01-12,India,Jammu,ads
7477,2023-10-20,India,Pune,referral
7478,2022-06-05,India,Pune,ads
7479,2023-05-23,India,Mumbai,organic
7480,2023-02-17,India,Delhi,organic
7481,2023-06-12,India,Mumbai,ads
7482,2022-12-21,India,Mumbai,ads
7483,2023-07-13,India,Pune,organic
7484,2024-02-02,India,Indore,ads
7485,2022-07-06,India,Delhi,ads
7486,2022-01-31,India,Pune,ads
7487,2022-09-17,India,Mumbai,organic
7488,2023-02-25,India,Indore,referral
7489,2023-06-13,India,Delhi,referral
7490,2023-07-05,India,Jammu,ads
7491,2022-10-31,India,Delhi,organic
7492,2022-02-08,India,Delhi,ads
7493,2023-05-04,India,Mumbai,ads
7494,2023-10-06,India,Mumbai,referral
7495,2023-06-26,India,Jammu,organic
7496,2023-11-01,India,Jammu,organic
7497,2022-10-05,India,Jammu,ads
7498,2022-07-22,India,Pune,referral
7499,2022-03-07,India,Pune,referral
7500,2022-04-18,India,Mumbai,ads
7501,2022-09-25,India,Mumbai,ads
7502,2022-08-10,India,Jammu,ads
7503,2024-03-14,India,Pune,ads
7504,2023-06-14,India,Indore,referral
7505,2022-03-31,India,Pune,ads
7506,2023-11-24,India,Mumbai,organic
7507,2022-09-12,India,Pune,organic
7508,2023-03-31,India,Mumbai,organic
7509,2022-09-10,India,Jammu,ads
7510,2022-09-14,India,Jammu,referral
7511,2023-01-18,India,Jammu,ads
7512,2023-03-18,India,Indore,organic
7513,2024-05-07,India,Indore,organic
7514,2023-08-22,India,Mumbai,ads
7515,2022-03-31,India,Delhi,referral
7516,2024-01-19,India,Indore,ads
7517,2023-01-25,India,Mumbai,organic
7518,2023-08-05,India,Pune,organic
7519,2022-02-13,India,Jammu,organic
7520,2023-12-13,India,Jammu,ads
7521,2023-10-26,India,Jammu,organic
7522,2023-08-21,India,Mumbai,organic
7523,2022-01-19,India,Jammu,ads
7524,2022-04-11,India,Indore,organic
7525,2023-08-30,India,Pune,organic
7526,2024-02-05,India,Jammu,organic
7527,2022-12-23,India,Mumbai,ads
7528,2023-06-26,India,Pune,ads
7529,2024-01-31,India,Jammu,ads
7530,2022-02-02,India,Delhi,ads
7531,2022-08-17,India,Jammu,referral
7532,2023-06-08,India,Indore,ads
7533,2023-09-22,India,Pune,ads
7534,2024-05-11,India,Indore,organic
7535,2022-06-04,India,Delhi,ads
7536,2023-02-27,India,Delhi,ads
7537,2022-09-03,India,Indore,organic
7538,2023-02-09,India,Pune,organic
7539,2024-04-23,India,Delhi,organic
7540,2024-01-29,India,Delhi,organic
7541,2023-06-25,India,Jammu,ads
7542,2022-06-10,India,Mumbai,referral
7543,2024-01-17,India,Delhi,ads
7544,2023-12-03,India,Pune,ads
7545,2022-04-27,India,Pune,ads
7546,2022-09-28,India,Jammu,ads
7547,2024-02-09,India,Pune,ads
7548,2023-11-23,India,Jammu,organic
7549,2023-05-02,India,Delhi,organic
7550,2024-06-03,India,Delhi,ads
7551,2022-06-21,India,Delhi,organic
7552,2022-10-01,India,Delhi,organic
7553,2022-09-16,India,Mumbai,ads
7554,2022-05-15,India,Mumbai,ads
7555,2023-11-14,India,Delhi,ads
7556,2023-12-23,India,Pune,ads
7557,2024-01-18,India,Jammu,organic
7558,2023-02-26,India,Indore,ads
7559,2023-02-25,India,Jammu,ads
7560,2022-07-05,India,Indore,ads
7561,2022-12-30,India,Indore,referral
7562,2023-08-30,India,Delhi,ads
7563,2023-01-13,India,Indore,organic
7564,2023-06-07,India,Delhi,ads
7565,2023-08-03,India,Mumbai,organic
7566,2024-06-09,India,Pune,referral
7567,2023-12-23,India,Indore,ads
7568,2022-07-15,India,Pune,referral
7569,2024-05-30,India,Delhi,organic
7570,2022-04-08,India,Indore,organic
7571,2023-08-28,India,Jammu,organic
7572,2022-01-22,India,Mumbai,ads
7573,2023-03-26,India,Mumbai,ads
7574,2022-06-21,India,Indore,referral
7575,2023-01-18,India,Mumbai,ads
7576,2022-05-14,India,Jammu,referral
7577,2023-03-02,India,Pune,organic
7578,2022-01-25,India,Jammu,ads
7579,2023-05-18,India,Mumbai,organic
7580,2022-07-04,India,Pune,referral
7581,2022-03-26,India,Jammu,ads
7582,2023-07-21,India,Delhi,ads
7583,2024-02-02,India,Delhi,organic
7584,2022-05-24,India,Pune,referral
7585,2024-05-12,India,Pune,organic
7586,2023-11-10,India,Pune,ads
7587,2023-02-16,India,Delhi,ads
7588,2022-08-12,India,Jammu,referral
7589,2022-08-08,India,Pune,ads
7590,2022-06-28,India,Delhi,organic
7591,2023-09-23,India,Pune,ads
7592,2023-03-09,India,Pune,ads
7593,2022-09-22,India,Pune,ads
7594,2023-03-05,India,Delhi,ads
7595,2023-10-24,India,Jammu,organic
7596,2023-02-20,India,Delhi,ads
7597,2023-03-29,India,Delhi,ads
7598,2023-12-28,India,Pune,ads
7599,2022-07-16,India,Indore,referral
7600,2023-07-08,India,Indore,organic
7601,2022-02-22,India,Indore,ads
7602,2023-04-25,India,Delhi,ads
7603,2023-03-19,India,Pune,organic
7604,2022-11-26,India,Indore,referral
7605,2022-09-08,India,Mumbai,ads
7606,2024-03-17,India,Mumbai,ads
7607,2024-06-08,India,Mumbai,organic
7608,2024-02-22,India,Jammu,organic
7609,2022-05-03,India,Pune,organic
7610,2024-05-28,India,Delhi,ads
7611,2023-01-22,India,Delhi,ads
7612,2022-12-05,India,Pune,ads
7613,2024-02-17,India,Jammu,ads
7614,2022-12-14,India,Pune,referral
7615,2022-01-29,India,Jammu,ads
7616,2022-02-04,India,Indore,organic
7617,2023-06-02,India,Indore,organic
7618,2023-01-31,India,Jammu,ads
7619,2023-09-15,India,Pune,referral
7620,2022-10-21,India,Indore,organic
7621,2023-08-12,India,Pune,referral
7622,2022-12-15,India,Indore,ads
7623,2022-05-27,India,Pune,ads
7624,2022-03-08,India,Pune,ads
7625,2023-06-04,India,Mumbai,ads
7626,2022-05-02,India,Jammu,ads
7627,2022-12-06,India,Delhi,referral
7628,2022-06-24,India,Jammu,ads
7629,2024-06-18,India,Pune,referral
7630,2023-11-22,India,Pune,ads
7631,2023-08-20,India,Jammu,organic
7632,2023-03-27,India,Pune,ads
7633,2023-07-11,India,Indore,ads
7634,2022-05-16,India,Pune,referral
7635,2024-05-04,India,Jammu,ads
7636,2022-01-16,India,Jammu,organic
7637,2022-11-29,India,Jammu,organic
7638,2022-07-14,India,Mumbai,referral
7639,2023-05-11,India,Mumbai,organic
7640,2022-01-09,India,Mumbai,ads
7641,2024-04-07,India,Mumbai,organic
7642,2022-11-30,India,Mumbai,ads
7643,2022-11-29,India,Mumbai,ads
7644,2022-11-23,India,Mumbai,ads
7645,2022-01-15,India,Jammu,ads
7646,2024-04-18,India,Delhi,ads
7647,2023-09-06,India,Mumbai,referral
7648,2022-08-14,India,Jammu,organic
7649,2023-03-01,India,Delhi,referral
7650,2024-02-29,India,Mumbai,ads
7651,2023-02-12,India,Delhi,organic
7652,2022-04-23,India,Delhi,ads
7653,2023-03-04,India,Indore,ads
7654,2022-01-01,India,Pune,referral
7655,2022-09-23,India,Indore,referral
7656,2023-05-06,India,Delhi,ads
7657,2022-07-27,India,Jammu,referral
7658,2023-09-14,India,Mumbai,organic
7659,2023-12-13,India,Pune,referral
7660,2023-01-04,India,Mumbai,organic
7661,2022-11-02,India,Jammu,referral
7662,2022-01-12,India,Pune,referral
7663,2022-12-11,India,Indore,ads
7664,2023-04-10,India,Delhi,ads
7665,2023-12-01,India,Jammu,ads
7666,2023-10-28,India,Delhi,organic
7667,2023-05-09,India,Delhi,referral
7668,2023-01-03,India,Mumbai,organic
7669,2024-04-25,India,Jammu,organic
7670,2023-02-24,India,Delhi,ads
7671,2024-06-07,India,Indore,ads
7672,2024-03-01,India,Pune,ads
7673,2022-06-20,India,Jammu,organic
7674,2022-05-14,India,Mumbai,ads
7675,2023-03-03,India,Jammu,ads
7676,2022-01-25,India,Mumbai,ads
7677,2023-06-14,India,Pune,ads
7678,2022-07-09,India,Indore,ads
7679,2022-05-21,India,Delhi,ads
7680,2023-07-09,India,Jammu,referral
7681,2024-04-25,India,Mumbai,ads
7682,2024-03-06,India,Pune,referral
7683,2023-10-20,India,Delhi,ads
7684,2022-11-11,India,Pune,referral
7685,2023-03-20,India,Indore,organic
7686,2022-11-15,India,Delhi,referral
7687,2023-03-17,India,Delhi,referral
7688,2022-04-02,India,Delhi,organic
7689,2022-06-28,India,Mumbai,referral
7690,2022-02-25,India,Delhi,organic
7691,2022-06-04,India,Pune,organic
7692,2023-11-03,India,Mumbai,ads
7693,2022-04-21,India,Delhi,referral
7694,2022-05-17,India,Pune,referral
7695,2022-08-20,India,Pune,ads
7696,2023-04-13,India,Jammu,organic
7697,2024-01-02,India,Pune,referral
7698,2023-04-26,India,Indore,organic
7699,2022-03-09,India,Delhi,referral
7700,2024-03-24,India,Delhi,ads
7701,2022-09-06,India,Delhi,ads
7702,2022-11-19,India,Pune,organic
7703,2023-06-02,India,Pune,ads
7704,2024-03-02,India,Delhi,ads
7705,2023-03-08,India,Mumbai,organic
7706,2023-05-02,India,Mumbai,ads
7707,2023-08-29,India,Indore,ads
7708,2023-03-05,India,Jammu,ads
7709,2022-09-26,India,Indore,organic
7710,2023-12-10,India,Delhi,ads
7711,2023-06-21,India,Delhi,ads
7712,2022-05-28,India,Delhi,organic
7713,2022-04-28,India,Jammu,ads
7714,2024-04-29,India,Pune,referral
7715,2023-01-02,India,Jammu,ads
7716,2024-04-29,India,Indore,referral
7717,2022-03-07,India,Pune,ads
7718,2024-03-23,India,Pune,referral
7719,2023-01-05,India,Indore,ads
7720,2022-06-24,India,Pune,ads
7721,2024-04-10,India,Mumbai,referral
7722,2023-08-11,India,Indore,ads
7723,2023-05-10,India,Indore,organic
7724,2022-04-24,India,Mumbai,ads
7725,2022-04-21,India,Jammu,organic
7726,2024-01-31,India,Jammu,referral
7727,2023-03-15,India,Jammu,referral
7728,2023-12-16,India,Pune,ads
7729,2022-05-27,India,Mumbai,ads
7730,2022-02-04,India,Indore,referral
7731,2022-11-05,India,Indore,referral
7732,2023-06-22,India,Indore,ads
7733,2024-01-20,India,Pune,organic
7734,2022-01-14,India,Pune,ads
7735,2023-01-09,India,Jammu,referral
7736,2023-07-11,India,Pune,ads
7737,2023-03-04,India,Jammu,organic
7738,2023-12-29,India,Jammu,organic
7739,2022-08-21,India,Indore,referral
7740,2023-12-06,India,Pune,referral
7741,2023-07-17,India,Jammu,ads
7742,2024-06-05,India,Mumbai,organic
7743,2023-12-27,India,Mumbai,referral
7744,2023-10-25,India,Pune,organic
7745,2023-03-16,India,Indore,organic
7746,2023-05-17,India,Indore,organic
7747,2022-10-02,India,Jammu,ads
7748,2024-04-29,India,Pune,organic
7749,2022-03-17,India,Mumbai,ads
7750,2023-03-15,India,Jammu,ads
7751,2024-01-02,India,Jammu,referral
7752,2024-05-09,India,Delhi,ads
7753,2023-11-30,India,Pune,ads
7754,2022-10-16,India,Jammu,ads
7755,2023-06-24,India,Mumbai,ads
7756,2024-06-09,India,Delhi,referral
7757,2023-11-23,India,Mumbai,organic
7758,2022-09-10,India,Indore,ads
7759,2022-05-06,India,Delhi,ads
7760,2022-06-26,India,Delhi,ads
7761,2022-02-06,India,Jammu,ads
7762,2023-02-14,India,Indore,organic
7763,2023-09-03,India,Jammu,ads
7764,2023-09-02,India,Pune,organic
7765,2022-05-07,India,Mumbai,ads
7766,2023-04-28,India,Mumbai,ads
7767,2022-06-17,India,Jammu,ads
7768,2023-08-15,India,Mumbai,ads
7769,2022-10-21,India,Mumbai,referral
7770,2024-04-24,India,Pune,ads
7771,2023-09-30,India,Indore,ads
7772,2022-12-09,India,Delhi,referral
7773,2022-11-06,India,Jammu,organic
7774,2023-10-24,India,Jammu,ads
7775,2023-06-12,India,Pune,referral
7776,2023-06-24,India,Pune,ads
7777,2023-02-23,India,Delhi,organic
7778,2023-03-20,India,Indore,ads
7779,2023-11-16,India,Jammu,organic
7780,2023-07-12,India,Pune,organic
7781,2024-04-19,India,Jammu,ads
7782,2022-08-24,India,Mumbai,organic
7783,2023-03-15,India,Jammu,organic
7784,2022-08-02,India,Indore,organic
7785,2022-03-26,India,Indore,referral
7786,2024-03-04,India,Jammu,organic
7787,2024-01-14,India,Mumbai,ads
7788,2022-03-26,India,Indore,organic
7789,2023-05-04,India,Pune,organic
7790,2022-03-06,India,Jammu,ads
7791,2023-10-08,India,Mumbai,organic
7792,2023-10-25,India,Pune,organic
7793,2023-09-19,India,Jammu,referral
7794,2022-03-05,India,Mumbai,organic
7795,2022-12-09,India,Pune,ads
7796,2024-05-24,India,Indore,organic
7797,2022-12-18,India,Jammu,referral
7798,2022-06-07,India,Jammu,referral
7799,2023-08-12,India,Indore,referral
7800,2023-05-06,India,Delhi,referral
7801,2023-10-20,India,Pune,ads
7802,2024-05-04,India,Indore,organic
7803,2023-04-08,India,Jammu,organic
7804,2022-08-13,India,Pune,ads
7805,2022-11-09,India,Pune,ads
7806,2023-09-07,India,Delhi,referral
7807,2024-05-08,India,Jammu,organic
7808,2024-03-23,India,Mumbai,referral
7809,2023-04-11,India,Delhi,referral
7810,2022-03-29,India,Delhi,ads
7811,2024-06-01,India,Mumbai,referral
7812,2022-10-30,India,Mumbai,ads
7813,2023-11-11,India,Delhi,organic
7814,2023-03-11,India,Pune,ads
7815,2023-11-13,India,Indore,ads
7816,2022-05-15,India,Indore,referral
7817,2022-02-19,India,Delhi,ads
7818,2023-03-08,India,Pune,organic
7819,2022-12-06,India,Mumbai,ads
7820,2022-12-13,India,Delhi,ads
7821,2023-10-08,India,Jammu,ads
7822,2022-12-13,India,Pune,organic
7823,2023-10-11,India,Jammu,ads
7824,2022-09-02,India,Jammu,ads
7825,2022-04-19,India,Delhi,organic
7826,2024-04-04,India,Pune,ads
7827,2024-03-09,India,Jammu,ads
7828,2023-06-17,India,Pune,referral
7829,2022-03-31,India,Indore,ads
7830,2022-10-23,India,Jammu,ads
7831,2022-04-22,India,Jammu,organic
7832,2024-03-23,India,Pune,organic
7833,2023-08-12,India,Indore,organic
7834,2022-06-26,India,Jammu,referral
7835,2022-12-09,India,Delhi,ads
7836,2023-10-22,India,Pune,referral
7837,2022-04-11,India,Pune,referral
7838,2024-01-28,India,Jammu,referral
7839,2023-09-21,India,Indore,ads
7840,2023-08-27,India,Jammu,referral
7841,2023-02-05,India,Mumbai,ads
7842,2022-01-28,India,Jammu,organic
7843,2023-06-21,India,Mumbai,ads
7844,2022-02-27,India,Delhi,referral
7845,2023-05-13,India,Pune,organic
7846,2022-10-24,India,Pune,ads
7847,2022-05-14,India,Indore,referral
7848,2022-11-27,India,Jammu,organic
7849,2022-09-06,India,Delhi,organic
7850,2023-07-04,India,Mumbai,ads
7851,2022-03-16,India,Indore,referral
7852,2023-10-16,India,Delhi,organic
7853,2024-04-13,India,Delhi,ads
7854,2022-06-17,India,Mumbai,organic
7855,2024-02-10,India,Mumbai,organic
7856,2023-05-18,India,Pune,organic
7857,2024-06-03,India,Jammu,ads
7858,2022-12-21,India,Indore,ads
7859,2022-08-13,India,Jammu,organic
7860,2023-10-26,India,Indore,referral
7861,2023-06-15,India,Delhi,organic
7862,2022-05-26,India,Mumbai,ads
7863,2022-08-29,India,Mumbai,ads
7864,2024-06-02,India,Delhi,organic
7865,2024-06-11,India,Delhi,referral
7866,2022-12-10,India,Indore,ads
7867,2024-01-19,India,Delhi,organic
7868,2022-02-04,India,Indore,ads
7869,2023-12-03,India,Jammu,ads
7870,2022-01-01,India,Mumbai,ads
7871,2022-06-02,India,Mumbai,referral
7872,2023-03-05,India,Mumbai,referral
7873,2023-05-23,India,Jammu,ads
7874,2022-05-06,India,Jammu,organic
7875,2023-05-06,India,Pune,ads
7876,2023-04-27,India,Indore,organic
7877,2022-12-11,India,Indore,organic
7878,2024-01-08,India,Pune,ads
7879,2022-08-09,India,Mumbai,ads
7880,2023-12-24,India,Indore,referral
7881,2022-01-25,India,Indore,organic
7882,2023-06-12,India,Mumbai,ads
7883,2022-07-01,India,Delhi,organic
7884,2023-05-14,India,Delhi,referral
7885,2024-04-20,India,Pune,organic
7886,2023-10-03,India,Jammu,ads
7887,2022-02-11,India,Indore,organic
7888,2023-04-26,India,Indore,organic
7889,2024-04-27,India,Pune,organic
7890,2024-01-18,India,Pune,referral
7891,2024-05-21,India,Indore,ads
7892,2023-03-15,India,Mumbai,organic
7893,2023-02-06,India,Mumbai,ads
7894,2023-06-30,India,Jammu,ads
7895,2022-12-11,India,Indore,organic
7896,2024-06-11,India,Indore,referral
7897,2022-02-14,India,Indore,ads
7898,2023-10-08,India,Indore,referral
7899,2022-01-21,India,Pune,ads
7900,2023-09-26,India,Delhi,ads
7901,2022-03-11,India,Indore,ads
7902,2024-05-13,India,Delhi,organic
7903,2024-05-22,India,Mumbai,organic
7904,2022-02-17,India,Jammu,ads
7905,2023-05-06,India,Mumbai,ads
7906,2023-07-05,India,Indore,organic
7907,2022-10-14,India,Mumbai,organic
7908,2022-01-10,India,Pune,ads
7909,2023-06-26,India,Delhi,referral
7910,2024-01-26,India,Indore,organic
7911,2022-10-01,India,Pune,ads
7912,2023-08-23,India,Delhi,ads
7913,2024-01-26,India,Pune,organic
7914,2023-01-16,India,Mumbai,ads
